match_id,direction,g14,g17,res
2799668,up,,shallow,B
2799671,down,shallow,deep,A
2799675,down,deep,shallow,B
2799677,down,shallow,shallow,B
2799680,up,deep,deep,A
2799682,up,deep,deep,A
2799683,down,deep,deep,A
2799687,down,,shallow,B
2799692,down,deep,shallow,B
2799693,up,shallow,shallow,P
2799696,up,shallow,shallow,A
2799699,down,deep,shallow,B
2799711,up,shallow,shallow,A
2799734,down,deep,shallow,A
2799736,down,shallow,deep,B
2799742,down,shallow,shallow,B
2799747,down,deep,deep,B
2799754,down,deep,shallow,A
2799756,down,shallow,shallow,B
2799764,down,deep,shallow,A
2799765,down,deep,deep,P
2799772,down,deep,shallow,B
2799784,down,shallow,shallow,B
2799793,down,shallow,deep,B
2799806,down,shallow,shallow,B
2799824,down,deep,shallow,P
2799827,down,deep,shallow,A
2799831,down,shallow,deep,B
2799835,down,deep,shallow,B
2799845,up,deep,shallow,B
2799847,up,shallow,deep,B
2799853,down,deep,deep,A
2799856,down,deep,deep,B
2799866,down,deep,,P
2799868,down,deep,deep,A
2799872,down,deep,deep,A
2799892,down,shallow,shallow,P
2799904,down,shallow,shallow,B
2799905,down,deep,deep,A
2799906,down,shallow,deep,A
2799911,down,shallow,deep,B
2799916,down,shallow,shallow,A
2799937,up,,shallow,A
2799940,down,shallow,deep,B
2799942,down,shallow,deep,B
2799944,down,deep,deep,B
2799948,down,shallow,shallow,P
2799951,down,deep,deep,P
2799952,down,shallow,deep,A
2799956,down,deep,deep,A
2799963,down,deep,shallow,B
2799974,down,,deep,B
2799977,down,shallow,deep,B
2799979,down,deep,deep,A
2799981,down,,shallow,A
2799986,up,shallow,deep,B
2799987,down,shallow,shallow,B
2799989,up,deep,deep,A
2799991,up,deep,deep,A
2799993,down,deep,deep,A
2800000,down,deep,shallow,P
2800012,up,,deep,A
2800039,down,deep,shallow,A
2800040,down,deep,deep,A
2800049,down,deep,deep,A
2800059,down,deep,shallow,B
2800064,down,deep,shallow,A
2800065,down,deep,deep,B
2800071,down,deep,deep,A
2800076,down,deep,deep,B
2800077,down,shallow,deep,B
2800086,up,deep,shallow,A
2800092,down,deep,deep,B
2800101,down,shallow,deep,B
2800102,down,deep,shallow,B
2800110,down,shallow,deep,B
2800119,down,,shallow,B
2800120,down,deep,deep,B
2800122,up,deep,shallow,A
2800125,down,shallow,shallow,B
2800129,down,shallow,deep,A
2800136,up,deep,deep,A
2800138,down,deep,deep,A
2800155,down,shallow,deep,A
2800161,up,deep,deep,A
2800164,down,deep,deep,A
2800172,down,deep,,A
2800175,down,shallow,shallow,B
2800176,down,shallow,deep,B
2800184,down,shallow,shallow,B
2800190,down,shallow,deep,A
2800201,down,deep,shallow,A
2800204,down,shallow,deep,B
2800205,down,deep,shallow,A
2800209,down,deep,deep,B
2800220,down,deep,shallow,B
2800222,down,deep,deep,B
2800232,up,deep,deep,A
2800237,up,shallow,shallow,A
2800257,down,deep,deep,A
2800258,down,deep,deep,A
2800262,down,deep,deep,B
2800264,down,deep,shallow,B
2800266,down,shallow,deep,B
2800268,down,shallow,shallow,A
2800269,down,shallow,shallow,A
2800270,down,shallow,deep,A
2800282,down,deep,deep,B
2800283,down,deep,deep,B
2800286,down,deep,deep,B
2800292,down,shallow,deep,B
2800302,down,shallow,,B
2800313,down,deep,,B
2800315,down,shallow,shallow,B
2800317,down,shallow,shallow,B
2800322,up,deep,shallow,B
2800365,down,deep,shallow,B
2800366,down,deep,shallow,A
2800371,down,shallow,deep,B
2800392,down,,shallow,B
2800400,down,shallow,deep,B
2800408,down,shallow,shallow,B
2800411,down,shallow,shallow,B
2800413,down,shallow,shallow,B
2800416,down,shallow,shallow,B
2800425,down,shallow,deep,B
2800430,down,deep,deep,B
2800431,down,deep,shallow,A
2800433,down,deep,deep,A
2800439,down,deep,deep,A
2800444,down,shallow,deep,B
2800445,down,shallow,shallow,B
2800452,down,deep,deep,B
2800453,down,shallow,,P
2800460,up,deep,shallow,A
2800462,down,shallow,deep,B
2800464,down,shallow,shallow,A
2804314,up,deep,shallow,B
2804319,down,shallow,deep,B
2804330,down,deep,deep,B
2804332,down,deep,,P
2804334,down,shallow,shallow,B
2804342,up,shallow,shallow,B
2804344,down,shallow,deep,B
2804346,down,deep,deep,B
2804375,down,shallow,shallow,B
2804378,down,deep,deep,B
2804389,down,shallow,shallow,B
2804390,down,deep,shallow,A
2804393,up,deep,deep,A
2804397,down,deep,deep,A
2804406,up,shallow,deep,A
2804408,down,shallow,shallow,B
2804412,down,deep,deep,A
2804413,down,shallow,,B
2804419,up,,deep,A
2804427,down,shallow,deep,A
2804430,down,shallow,deep,B
2804434,down,shallow,deep,A
2804440,up,deep,shallow,B
2804444,down,deep,deep,P
2804450,down,deep,shallow,A
2804457,up,deep,shallow,A
2804460,down,shallow,deep,P
2804461,down,shallow,deep,B
2804468,down,deep,shallow,B
2804469,up,shallow,shallow,P
2804471,up,shallow,,A
2804472,down,deep,shallow,B
2804476,up,deep,shallow,A
2804478,down,deep,deep,B
2804484,down,deep,deep,B
2804502,down,deep,shallow,A
2804503,up,shallow,deep,A
2804504,down,deep,deep,B
2804506,up,shallow,deep,A
2804511,up,deep,shallow,P
2804513,down,deep,deep,A
2804516,down,shallow,deep,B
2804531,down,deep,shallow,A
2804553,down,deep,shallow,A
2804564,down,shallow,shallow,B
2804568,up,shallow,shallow,A
2804574,down,deep,shallow,A
2804581,down,deep,shallow,A
2804583,down,shallow,deep,A
2804589,down,deep,shallow,B
2804595,down,deep,deep,A
2804600,down,shallow,shallow,B
2804611,down,deep,deep,B
2804612,down,deep,shallow,A
2804619,down,deep,shallow,P
2804620,down,deep,deep,A
2804621,down,deep,deep,B
2804622,down,shallow,deep,B
2804625,down,shallow,deep,A
2804631,down,deep,deep,A
2804645,down,deep,shallow,A
2804648,down,shallow,shallow,A
2804655,up,deep,shallow,A
2804657,down,shallow,shallow,A
2804658,down,shallow,deep,A
2804661,down,shallow,deep,B
2804663,up,deep,deep,A
2804664,down,deep,deep,B
2804665,down,shallow,shallow,A
2807660,down,deep,shallow,A
2807667,down,deep,shallow,B
2807671,down,shallow,shallow,B
2807681,down,deep,shallow,B
2807697,down,deep,shallow,B
2807698,down,shallow,shallow,B
2807711,down,shallow,shallow,B
2807713,down,deep,shallow,P
2807721,down,shallow,shallow,B
2807722,down,deep,shallow,B
2807729,down,deep,shallow,B
2807741,up,deep,shallow,A
2807759,down,deep,deep,B
2807764,down,deep,deep,A
2807770,down,deep,deep,P
2807772,up,shallow,deep,B
2807773,down,deep,shallow,B
2807804,down,shallow,deep,B
2807813,down,deep,shallow,B
2807816,down,deep,deep,B
2807826,down,shallow,shallow,B
2807827,up,deep,deep,A
2807829,down,deep,shallow,B
2807843,down,shallow,shallow,A
2807846,up,deep,shallow,B
2807852,down,deep,deep,A
2807854,down,deep,deep,A
2807858,down,deep,shallow,A
2807876,down,deep,deep,A
2807880,down,shallow,shallow,A
2807881,down,deep,shallow,A
2807883,down,deep,deep,B
2807895,down,shallow,shallow,B
2807896,down,shallow,shallow,B
2807901,down,deep,shallow,B
2807902,down,deep,deep,A
2807912,down,shallow,shallow,B
2807920,down,deep,deep,B
2807921,down,shallow,shallow,A
2807929,down,deep,shallow,A
2807930,down,shallow,shallow,A
2807943,up,deep,deep,A
2807951,down,shallow,shallow,B
2807960,down,deep,deep,B
2807984,down,shallow,shallow,B
2807994,down,deep,shallow,B
2807996,down,shallow,shallow,A
2808000,down,deep,deep,B
2808012,up,deep,shallow,A
2808016,down,deep,deep,B
2808017,down,shallow,shallow,B
2808023,up,deep,shallow,A
2808026,down,shallow,shallow,A
2808052,up,deep,,A
2808059,down,deep,deep,B
2808062,down,deep,shallow,B
2808068,down,deep,deep,B
2808070,up,deep,deep,A
2808071,up,shallow,,A
2808078,down,deep,shallow,B
2814744,down,shallow,deep,A
2814769,down,shallow,deep,B
2814780,down,deep,shallow,B
2814789,down,deep,deep,B
2814795,down,shallow,shallow,A
2814802,down,deep,shallow,A
2814808,down,,deep,A
2814816,down,deep,deep,B
2814821,down,shallow,deep,B
2814827,down,deep,deep,B
2814837,down,,shallow,A
2814846,down,shallow,shallow,A
2814850,down,deep,deep,A
2814856,down,deep,shallow,B
2814873,down,deep,deep,P
2814886,up,deep,,A
2814893,down,shallow,shallow,A
2814910,down,deep,shallow,A
2814914,down,,shallow,B
2814916,down,shallow,,A
2814921,down,shallow,deep,B
2814927,down,deep,shallow,A
2814944,down,deep,shallow,P
2814947,down,shallow,deep,B
2814959,down,shallow,shallow,A
2814978,down,deep,shallow,B
2814992,down,shallow,shallow,B
2814998,down,deep,shallow,A
2815017,down,deep,shallow,A
2815028,up,deep,deep,A
2825398,up,deep,deep,B
2825400,down,shallow,shallow,P
2825401,down,deep,deep,B
2835286,down,deep,shallow,B
2835290,down,shallow,shallow,A
2835292,down,deep,deep,B
2835296,down,shallow,shallow,A
2835300,down,deep,deep,B
2835313,up,,shallow,P
2835316,down,deep,shallow,B
2835322,up,deep,shallow,A
2835336,down,shallow,deep,B
2835344,down,deep,deep,B
2835346,down,deep,deep,A
2835349,down,deep,shallow,B
2847115,down,shallow,shallow,B
2847281,down,deep,deep,A
2847287,down,,shallow,B
2847290,down,deep,shallow,B
2847292,down,shallow,shallow,B
2847296,down,shallow,deep,B
2847303,down,,deep,B
2847305,down,deep,deep,B
2847307,down,shallow,shallow,B
2847321,down,shallow,shallow,P
2847332,down,shallow,shallow,B
2847333,down,deep,deep,B
2847337,down,shallow,deep,B
2847339,down,shallow,shallow,B
2847341,down,shallow,deep,B
2847342,down,deep,deep,A
2847345,down,,shallow,B
2847348,up,shallow,deep,B
2847353,down,shallow,deep,B
2847357,down,deep,deep,B
2847361,down,shallow,shallow,A
2847365,down,deep,shallow,A
2847367,up,deep,shallow,A
2847372,down,shallow,shallow,B
2847375,up,deep,deep,A
2847377,down,deep,deep,B
2847380,down,shallow,deep,B
2847383,down,deep,,A
2847392,down,shallow,,B
2847397,down,shallow,deep,B
2847406,down,deep,shallow,B
2847407,down,deep,deep,B
2847416,down,deep,deep,B
2847435,down,deep,shallow,B
2847441,down,deep,deep,A
2847442,down,deep,shallow,A
2847443,down,,deep,P
2847457,down,shallow,shallow,B
2847465,down,deep,shallow,A
2847479,down,deep,deep,B
2847497,down,shallow,deep,A
2847499,down,deep,deep,B
2847505,down,deep,deep,B
2847506,down,shallow,shallow,B
2847511,down,shallow,shallow,B
2847526,down,shallow,shallow,P
2847547,down,deep,shallow,B
2853950,down,shallow,shallow,A
2853964,up,,shallow,A
2861070,up,deep,,A
2861082,down,deep,deep,B
2861085,up,,deep,A
2861089,up,shallow,deep,A
2861096,down,deep,deep,P
2861098,down,deep,,B
2861103,down,shallow,deep,A
2861113,down,deep,deep,B
2861118,down,shallow,deep,A
2861120,down,deep,deep,B
2861125,down,deep,deep,B
2861131,down,deep,shallow,B
2861136,up,deep,deep,A
2861145,down,deep,shallow,B
2861155,down,,shallow,B
2861168,down,deep,shallow,B
2861190,down,deep,shallow,P
2861195,down,,deep,B
2861206,down,deep,deep,B
2862005,up,deep,deep,A
2862016,down,deep,shallow,A
2862019,down,deep,deep,B
2862020,down,deep,deep,A
2862026,down,shallow,shallow,A
2862029,down,deep,deep,B
2862041,down,deep,deep,B
2862056,down,deep,deep,B
2862060,down,deep,deep,B
2862068,down,deep,deep,B
2862077,down,deep,shallow,B
2862078,up,deep,deep,A
2862090,down,deep,deep,B
2862095,down,deep,deep,B
2862100,down,deep,shallow,B
2862122,down,deep,deep,B
2862137,down,deep,deep,B
2862162,down,deep,shallow,B
2862163,down,deep,deep,B
2862189,down,deep,deep,B
2862190,down,shallow,deep,B
2862199,down,shallow,shallow,B
2862203,down,shallow,deep,A
2862214,down,deep,deep,B
2862239,down,deep,shallow,B
2862244,down,deep,shallow,B
2862245,down,deep,deep,B
2862255,down,shallow,shallow,B
2862261,down,shallow,deep,B
2866541,down,deep,shallow,B
2866545,down,deep,shallow,A
2866547,down,deep,shallow,B
2866549,down,shallow,deep,B
2866555,down,deep,deep,B
2866556,down,deep,shallow,B
2866557,down,shallow,shallow,B
2868900,down,deep,deep,B
2868903,down,shallow,deep,A
2868905,down,shallow,deep,B
2868907,down,deep,shallow,A
2868911,down,shallow,shallow,A
2871021,down,deep,shallow,A
2871026,down,shallow,deep,B
2871143,down,,deep,B
2871387,up,shallow,shallow,B
2871391,down,,deep,A
2871394,down,deep,deep,B
2871400,down,deep,deep,A
2871407,down,deep,deep,A
2871410,down,shallow,shallow,B
2871414,down,,shallow,B
2871417,down,deep,deep,B
2871420,down,deep,shallow,B
2871421,down,deep,deep,B
2871424,down,deep,deep,B
2871444,down,shallow,deep,B
2871457,down,deep,shallow,B
2871461,down,shallow,shallow,B
2871467,up,deep,shallow,A
2871481,down,deep,deep,A
2871485,down,deep,deep,A
2871486,down,deep,deep,B
2871498,down,deep,deep,B
2871504,down,deep,deep,A
2871518,down,shallow,shallow,B
2871520,down,deep,shallow,A
2871522,up,shallow,shallow,A
2871523,up,deep,deep,A
2871526,down,shallow,shallow,B
2871537,down,shallow,shallow,B
2871544,down,shallow,deep,A
2871546,down,shallow,shallow,B
2871547,down,shallow,shallow,A
2871553,down,deep,shallow,B
2871554,down,deep,deep,B
2871563,down,shallow,deep,B
2871569,down,shallow,deep,B
2871580,down,shallow,deep,A
2871665,down,shallow,,P
2871669,down,shallow,deep,B
2871670,up,deep,deep,A
2871671,down,deep,shallow,A
2871679,down,deep,shallow,A
2871680,down,deep,deep,B
2871682,down,shallow,deep,B
2871688,down,deep,deep,A
2871692,down,deep,shallow,B
2871693,down,shallow,deep,B
2871697,down,deep,shallow,B
2871698,down,deep,shallow,B
2871701,down,shallow,deep,A
2871709,down,shallow,shallow,B
2871710,down,deep,shallow,B
2871714,down,,deep,B
2871719,down,shallow,shallow,P
2871720,up,shallow,deep,B
2871723,down,deep,shallow,B
2871730,down,deep,shallow,B
2871742,down,deep,shallow,B
2871747,down,deep,deep,B
2871748,down,shallow,shallow,A
2871752,down,shallow,deep,A
2871754,down,shallow,shallow,B
2871758,down,deep,shallow,A
2871762,up,deep,shallow,A
2871764,down,shallow,deep,B
2871771,down,deep,deep,B
2871779,down,shallow,deep,B
2871780,down,shallow,deep,B
2871788,down,deep,shallow,B
2871792,down,shallow,deep,B
2871801,down,,deep,A
2871802,down,shallow,shallow,A
2871803,down,deep,deep,B
2871804,down,shallow,shallow,B
2877057,down,deep,shallow,B
2877641,down,deep,shallow,B
2877643,down,deep,deep,B
2882387,down,,deep,B
2890386,down,deep,deep,B
2896728,up,deep,shallow,A
2896730,down,deep,shallow,B
2908455,down,shallow,shallow,B
2908460,down,deep,shallow,B
2908461,down,deep,deep,A
2908475,down,shallow,deep,B
2908483,down,deep,deep,B
2908484,down,deep,deep,B
2908497,down,shallow,shallow,B
2908498,up,deep,shallow,A
2908501,down,deep,deep,B
2908505,down,deep,shallow,B
2908518,down,deep,deep,B
2908537,down,deep,deep,B
2908553,down,deep,deep,B
2908558,down,deep,deep,B
2908568,down,deep,,P
2908569,down,deep,deep,B
2908570,down,deep,shallow,B
2908574,down,deep,shallow,B
2908576,down,shallow,shallow,A
2908582,down,shallow,deep,B
2908584,down,deep,,A
2908592,down,deep,deep,A
2908594,down,shallow,deep,A
2908602,down,shallow,deep,A
2908607,down,deep,shallow,B
2908609,down,deep,shallow,B
2908614,down,,shallow,B
2908621,down,deep,deep,B
2908626,down,deep,deep,B
2908634,up,deep,deep,B
2908638,down,shallow,deep,B
2908640,down,deep,shallow,A
2908648,down,shallow,shallow,A
2908652,down,deep,shallow,B
2908657,down,deep,shallow,A
2908663,down,shallow,shallow,A
2908665,down,deep,deep,A
2908669,down,shallow,deep,B
2908685,down,deep,shallow,A
2908694,down,deep,deep,B
2908701,down,,shallow,B
2908704,down,shallow,shallow,B
2908709,down,deep,deep,B
2908712,down,shallow,shallow,B
2908719,down,deep,deep,B
2908726,down,deep,shallow,B
2908728,down,deep,deep,B
2908730,down,shallow,shallow,B
2908733,down,deep,deep,A
2908742,up,shallow,shallow,P
2908747,down,deep,deep,B
2908756,down,,deep,A
2908757,down,shallow,deep,B
2908758,down,deep,deep,B
2908761,down,shallow,deep,B
2908767,up,deep,shallow,B
2908768,down,deep,deep,A
2908770,down,shallow,shallow,B
2908783,down,shallow,shallow,B
2910648,down,shallow,deep,B
2910653,down,deep,deep,B
2910670,down,deep,shallow,B
2910672,down,shallow,shallow,B
2910675,down,deep,shallow,A
2910677,up,shallow,deep,A
2910678,down,deep,shallow,B
2910680,down,deep,shallow,A
2910685,down,deep,shallow,P
2910687,down,shallow,deep,A
2910706,down,,deep,A
2910720,down,shallow,shallow,B
2910721,down,shallow,deep,B
2910727,down,deep,shallow,A
2910731,down,shallow,deep,A
2910735,down,deep,shallow,A
2910736,down,shallow,deep,B
2910739,down,deep,deep,A
2910762,down,deep,shallow,A
2910767,down,deep,shallow,B
2910781,down,shallow,deep,A
2910785,down,shallow,deep,B
2910789,down,deep,deep,B
2910800,down,,,B
2910803,down,deep,deep,B
2910808,down,deep,deep,A
2910809,down,deep,deep,A
2910813,down,deep,shallow,B
2910836,up,shallow,deep,A
2910842,up,deep,deep,A
2910854,down,shallow,shallow,B
2910856,down,deep,deep,A
2910874,down,deep,shallow,B
2910886,down,deep,deep,A
2910889,down,,deep,P
2910891,down,shallow,deep,B
2912123,up,deep,shallow,A
2912149,down,shallow,shallow,P
2912150,up,deep,shallow,A
2912153,down,shallow,shallow,B
2912156,down,shallow,shallow,A
2912171,down,deep,shallow,B
2912173,down,deep,shallow,B
2912186,down,deep,shallow,B
2912195,down,shallow,shallow,A
2912198,down,deep,shallow,A
2912206,down,deep,,A
2912212,up,shallow,deep,A
2912216,down,shallow,shallow,B
2912217,down,deep,shallow,A
2912230,down,deep,deep,B
2912232,down,deep,shallow,B
2912234,down,deep,deep,B
2912237,down,deep,deep,B
2912247,down,shallow,shallow,B
2912248,down,deep,shallow,B
2912257,down,shallow,deep,B
2912265,down,deep,deep,B
2912273,down,deep,deep,A
2912749,down,deep,shallow,B
2912752,down,,shallow,B
2912763,down,deep,shallow,B
2912768,down,shallow,shallow,A
2912786,down,deep,deep,B
2912788,down,,deep,A
2912802,up,deep,,A
2912817,down,deep,deep,A
2912827,down,deep,deep,B
2912831,down,shallow,shallow,B
2912832,down,deep,deep,B
2912834,down,deep,deep,B
2912842,down,shallow,deep,B
2912843,down,deep,deep,B
2912846,down,shallow,deep,B
2912852,down,deep,deep,A
2912861,down,shallow,shallow,B
2912863,down,deep,deep,B
2912870,down,deep,deep,B
2912872,down,deep,shallow,A
2912880,down,shallow,,A
2912881,up,deep,deep,B
2912885,down,,shallow,B
2912886,up,deep,deep,A
2912888,down,deep,shallow,B
2921085,down,shallow,deep,A
2921106,down,deep,deep,A
2921113,down,deep,deep,B
2921115,down,shallow,shallow,B
2921122,down,deep,shallow,B
2921123,down,shallow,deep,A
2921138,down,shallow,shallow,B
2921140,down,deep,deep,B
2921143,down,shallow,deep,A
2921146,down,shallow,shallow,P
2921161,up,shallow,deep,A
2921164,down,shallow,deep,B
2921169,down,deep,shallow,B
2921174,down,deep,shallow,B
2921182,down,shallow,shallow,B
2921185,down,shallow,deep,B
2921193,down,,deep,P
2921203,down,deep,deep,B
2921209,up,shallow,deep,A
2921211,down,deep,shallow,B
2921232,up,shallow,shallow,B
2921233,down,shallow,deep,B
2921235,down,deep,shallow,B
2925366,down,shallow,deep,A
2925369,down,deep,deep,B
2925372,down,deep,shallow,B
2925377,down,shallow,shallow,B
2925380,down,,shallow,P
2925382,down,,shallow,A
2925383,down,deep,shallow,B
2925384,down,deep,shallow,A
2925396,down,deep,shallow,B
2925397,down,,deep,B
2925400,down,deep,shallow,B
2925403,down,deep,deep,B
2925413,down,shallow,shallow,A
2925421,down,shallow,deep,B
2925428,down,deep,shallow,B
2925433,down,shallow,shallow,P
2925438,down,,deep,B
2925447,down,deep,shallow,B
2925448,down,shallow,shallow,B
2925454,up,deep,shallow,A
2925460,down,deep,deep,A
2925467,down,shallow,shallow,B
2925469,down,deep,deep,A
2925472,down,deep,deep,B
2925474,down,shallow,shallow,A
2925476,down,deep,shallow,B
2925482,down,deep,shallow,A
2925486,up,shallow,shallow,A
2925494,down,deep,shallow,B
2925503,down,shallow,deep,A
2925504,down,deep,deep,B
2925512,down,shallow,shallow,B
2925518,down,deep,deep,B
2925522,down,shallow,shallow,A
2925527,down,deep,deep,B
2926586,down,deep,shallow,B
2926589,down,shallow,,B
2926596,down,deep,shallow,B
2926603,up,deep,deep,A
2926620,down,deep,shallow,P
2926621,down,deep,shallow,B
2926626,up,deep,shallow,A
2926630,down,shallow,deep,A
2926631,down,deep,shallow,B
2926632,up,shallow,shallow,A
2926633,down,shallow,,B
2926634,down,deep,shallow,B
2926638,down,deep,shallow,B
2929561,down,deep,deep,B
2929577,down,shallow,shallow,P
2929589,down,shallow,deep,B
2929590,down,deep,shallow,A
